page,clicks,impressions,avg_click_position,avg_impression_position,date
https://librosresumidos.net/el-eternauta-de-hector-g-oesterheldfrancisco-solano-lopez/,0,142,-1,9,2025-05-02
https://librosresumidos.net/central-park-de-guillaume-musso/,0,110,-1,6,2025-05-02
https://librosresumidos.net/sorprendeme-de-megan-maxwell/,0,40,-1,7,2025-05-02
https://librosresumidos.net/historia-de-dos-ciudades-de-charles-dickens/,0,28,-1,9,2025-05-02
https://librosresumidos.net/humano-demasiado-humano-de-friedrich-nietzsche/,0,25,-1,9,2025-05-02
https://librosresumidos.net/manifiesto-por-la-lectura-de-irene-vallejo/,0,24,-1,2,2025-05-02
https://librosresumidos.net/tuya-de-claudia-pineiro/,0,22,-1,8,2025-05-02
https://librosresumidos.net/bibiana-y-su-mundo-de-jose-luis-olaizola/,0,18,-1,9,2025-05-02
https://librosresumidos.net/la-orestiada-de-esquilo/,0,18,-1,8,2025-05-02
https://librosresumidos.net/primavera-con-una-esquina-rota-de-mario-benedetti/,0,17,-1,7,2025-05-02
https://librosresumidos.net/pulgarcito-de-charles-perrault/,0,17,-1,5,2025-05-02
https://librosresumidos.net/el-enigma-de-paris-de-pablo-de-santis/,0,17,-1,4,2025-05-02
https://librosresumidos.net/el-silencio-del-asesino-de-concha-lopez-narvaez/,0,16,-1,6,2025-05-02
https://librosresumidos.net/rafaela-de-mariana-furiasse/,0,16,-1,7,2025-05-02
https://librosresumidos.net/la-fuerza-de-sheccid-de-carlos-cuauhtemoc-sanchez/,0,16,-1,8,2025-05-02
https://librosresumidos.net/la-razon-de-estar-contigo-de-w-bruce-cameron/,0,16,-1,8,2025-05-02
https://librosresumidos.net/la-estanquera-de-vallecas-la-sombra-del-tenorio-de-jose-luis-alonso-de-santos/,0,16,-1,7,2025-05-02
https://librosresumidos.net/confabulario-de-juan-jose-arreola/,0,15,-1,6,2025-05-02
https://librosresumidos.net/la-sinfonia-de-los-animales-de-dan-brown/,0,15,-1,5,2025-05-02
https://librosresumidos.net/el-libro-salvaje-de-juan-villoro/,0,13,-1,5,2025-05-02
https://librosresumidos.net/una-visita-inesperada-de-agatha-christie/,0,13,-1,2,2025-05-02
https://librosresumidos.net/la-ley-del-amor-de-laura-esquivel/,0,13,-1,6,2025-05-02
https://librosresumidos.net/la-casa-del-juez-de-bram-stoker/,0,13,-1,9,2025-05-02
https://librosresumidos.net/nathan-el-sabio-de-g-e-lessing/,0,13,-1,7,2025-05-02
https://librosresumidos.net/la-lengua-de-las-mariposas-de-manuel-rivas/,0,12,-1,7,2025-05-02
https://librosresumidos.net/el-amor-las-mujeres-y-la-vida-de-mario-benedetti/,0,12,-1,6,2025-05-02
https://librosresumidos.net/frin-de-luis-maria-pescetti/,0,12,-1,8,2025-05-02
https://librosresumidos.net/natan-el-sabio-de-gotthold-ephraim-lessing/,0,12,-1,8,2025-05-02
https://librosresumidos.net/mujeres-de-ojos-grandes-de-angeles-mastretta/,0,11,-1,8,2025-05-02
https://librosresumidos.net/muerte-en-el-priorato-de-toti-martinez-de-lezea/,6,21,-1,5,2025-05-09
https://librosresumidos.net/por-que-los-hombres-aman-a-las-cabronas-de-sherry-argov/,5,55,-1,7,2025-05-09
https://librosresumidos.net/la-vegetariana-de-han-kang/,5,22,-1,6,2025-05-09
https://librosresumidos.net/no-paso-nada-de-antonio-skarmeta/,4,16,-1,9,2025-05-09
https://librosresumidos.net/cartas-para-claudia-de-jorge-bucay/,4,3,-1,7,2025-05-09
https://librosresumidos.net/el-eternauta-de-hector-g-oesterheldfrancisco-solano-lopez/,3,375,-1,9,2025-05-09
https://librosresumidos.net/el-terror-de-sexto-b-de-yolanda-reyes/,3,93,-1,7,2025-05-09
https://librosresumidos.net/tercer-viaje-al-reino-de-la-fantasia-de-geronimo-stilton/,3,13,-1,1,2025-05-09
https://librosresumidos.net/terra-alta-de-javier-cercas/,3,8,-1,5,2025-05-09
https://librosresumidos.net/bajo-la-red-de-iris-murdoch/,3,7,-1,6,2025-05-09
https://librosresumidos.net/el-descubrimiento-de-las-brujas-de-deborah-harkness/,3,5,-1,9,2025-05-09
https://librosresumidos.net/papelucho-de-marcela-paz/,2,64,-1,8,2025-05-09
https://librosresumidos.net/la-ciudad-de-los-cesares-de-manuel-rojas/,2,15,-1,5,2025-05-09
https://librosresumidos.net/el-enigma-de-paris-de-pablo-de-santis/,2,10,-1,4,2025-05-09
https://librosresumidos.net/os-biosbardos-de-eduardo-blanco-amor/,2,9,-1,2,2025-05-09
https://librosresumidos.net/las-ballenas-cautivas-de-carlos-villanes-cairo/,2,9,-1,3,2025-05-09
https://librosresumidos.net/atlas-de-geografia-humana-de-almudena-grandes/,2,8,-1,6,2025-05-09
https://librosresumidos.net/un-hijo-de-alejandro-palomas/,2,8,-1,4,2025-05-09
https://librosresumidos.net/que-verguenza-de-paulina-flores/,2,6,-1,6,2025-05-09
https://librosresumidos.net/cronica-del-alba-obra-completa-de-ramon-j-sender/,2,6,-1,5,2025-05-09
https://librosresumidos.net/cronica-del-desamor-de-rosa-montero/,2,6,-1,5,2025-05-09
https://librosresumidos.net/el-misterio-del-futbolista-decapitado-de-homero-polar/,2,6,-1,4,2025-05-09
https://librosresumidos.net/la-pagina-64-de-fran-j-marber/,2,5,-1,6,2025-05-09
https://librosresumidos.net/el-castigo-sin-venganza-de-felix-lope-de-vega/,2,4,-1,6,2025-05-09
https://librosresumidos.net/el-hombre-y-la-gente-de-jose-ortega-y-gasset/,2,4,-1,4,2025-05-09
https://librosresumidos.net/abuelita-opalina-de-maria-puncel/,2,3,-1,4,2025-05-09
https://librosresumidos.net/quantic-love-de-sonia-fernandez-vidal/,2,3,-1,6,2025-05-09
https://librosresumidos.net/ladrilleros-de-selva-almada/,2,3,-1,4,2025-05-09
https://librosresumidos.net/la-era-del-imperio-1875-1914-de-eric-hobsbawm/,2,2,-1,4,2025-05-09
https://librosresumidos.net/en-busca-del-azul-de-lois-lowry/,2,2,-1,6,2025-05-09
https://librosresumidos.net/historia-del-cerco-de-lisboa-de-jose-saramago/,2,1,-1,6,2025-05-09
https://librosresumidos.net/la-casa-verde-de-mario-vargas-llosa/,2,1,-1,9,2025-05-09
https://librosresumidos.net/maribel-y-la-extrana-familia-de-miguel-mihura/,1,21,-1,6,2025-05-09
https://librosresumidos.net/corredores-de-sombra-de-agustin-fernandez-paz/,1,18,-1,5,2025-05-09
https://librosresumidos.net/el-libro-salvaje-de-juan-villoro/,1,17,-1,8,2025-05-09
https://librosresumidos.net/divinas-palabras-de-ramon-maria-del-valle-inclan/,1,16,-1,9,2025-05-09
https://librosresumidos.net/la-lengua-de-las-mariposas-de-manuel-rivas/,1,15,-1,8,2025-05-09
https://librosresumidos.net/maus-de-art-spiegelman/,1,15,-1,9,2025-05-09
https://librosresumidos.net/ciudades-de-humo-trilogia-fuego-1-de-joana-marcus/,1,13,-1,5,2025-05-09
https://librosresumidos.net/la-noche-en-que-frankenstein-leyo-el-quijote-de-santiago-posteguillo/,1,9,-1,7,2025-05-09
https://librosresumidos.net/donde-el-corazon-te-lleve-de-susanna-tamaro/,1,8,-1,5,2025-05-09
https://librosresumidos.net/el-ultimo-crimen-de-pompeya-de-emilio-calderon/,1,8,-1,3,2025-05-09
https://librosresumidos.net/hermanito-de-ibrahima-balde/,1,7,-1,4,2025-05-09
https://librosresumidos.net/la-novela-de-mi-vida-de-leonardo-padura/,1,6,-1,7,2025-05-09
https://librosresumidos.net/el-diario-de-el-chavo-del-ocho-de-roberto-gomez-bolanos/,1,6,-1,7,2025-05-09
https://librosresumidos.net/frin-de-luis-maria-pescetti/,1,5,-1,7,2025-05-09
https://librosresumidos.net/por-todos-los-dioses-de-ramon-garcia-dominguez/,1,5,-1,8,2025-05-09
https://librosresumidos.net/donde-las-mujeres-de-alvaro-pombo/,1,5,-1,13,2025-05-09
https://librosresumidos.net/ecos-del-pasado-de-diana-gabaldon/,1,4,-1,3,2025-05-09
https://librosresumidos.net/ilusiones-de-richard-bach/,1,4,-1,7,2025-05-09
https://librosresumidos.net/temporada-de-huracanes-de-fernanda-melchor/,1,4,-1,8,2025-05-09
https://librosresumidos.net/la-familia-de-sara-mesa/,1,4,-1,10,2025-05-09
https://librosresumidos.net/lo-que-encontre-bajo-el-sofa-de-eloy-moreno/,1,4,-1,5,2025-05-09
https://librosresumidos.net/mujeres-de-charles-bukowski/,1,4,-1,9,2025-05-09
https://librosresumidos.net/los-perros-duros-no-bailan-de-arturo-perez-reverte/,1,4,-1,8,2025-05-09
https://librosresumidos.net/la-rueda-de-la-vida-de-elisabeth-kubler-ross/,1,3,-1,8,2025-05-09
https://librosresumidos.net/diferente-de-eloy-moreno/,1,3,-1,8,2025-05-09
https://librosresumidos.net/kika-superbruja-y-sus-bromas-magicas-de-knister/,1,3,-1,8,2025-05-09
https://librosresumidos.net/el-sexto-sol-de-jose-luis-murra/,1,3,-1,2,2025-05-09
https://librosresumidos.net/poemas-de-amor-de-pablo-neruda/,1,3,-1,6,2025-05-09
https://librosresumidos.net/balas-de-plata-mendieta-i-de-elmer-mendoza/,1,2,-1,5,2025-05-09
https://librosresumidos.net/ciudades-de-fuego-trilogia-fuego-3-de-joana-marcus/,1,2,-1,4,2025-05-09
https://librosresumidos.net/catedral-de-juan-eslava-galan/,1,2,-1,2,2025-05-09
https://librosresumidos.net/no-me-esperen-en-abril-de-alfredo-bryce-echenique/,1,2,-1,8,2025-05-09
https://librosresumidos.net/el-cazador-del-desierto-de-lorenzo-silva/,1,1,-1,5,2025-05-09
https://librosresumidos.net/la-isla-de-maians-de-quim-monzo/,1,1,-1,1,2025-05-09
https://librosresumidos.net/perder-es-cuestion-de-metodo-de-santiago-gamboa/,1,1,-1,2,2025-05-09
https://librosresumidos.net/el-enigma-de-las-arenas-de-robert-erskine-childers/,1,1,-1,5,2025-05-09
https://librosresumidos.net/los-rifles-de-sharpe-de-bernard-cornwell/,1,1,-1,6,2025-05-09
https://librosresumidos.net/tanta-gente-sola-de-juan-bonilla/,1,1,-1,2,2025-05-09
https://librosresumidos.net/intemperie-de-jesus-carrasco/,1,1,-1,4,2025-05-09
https://librosresumidos.net/otono-de-terror-de-tom-cullen/,1,1,-1,6,2025-05-09
https://librosresumidos.net/hhhh-de-laurent-binet/,0,499,-1,7,2025-05-09
https://librosresumidos.net/mort-cinder-de-alberto-brecciahector-g-oesterheld/,0,39,-1,8,2025-05-09
https://librosresumidos.net/putas-asesinas-de-roberto-bolano/,0,31,-1,8,2025-05-09
https://librosresumidos.net/rafaela-de-mariana-furiasse/,0,29,-1,8,2025-05-09
https://librosresumidos.net/una-breve-historia-de-casi-todo-de-bill-bryson/,0,29,-1,8,2025-05-09
https://librosresumidos.net/antes-de-diciembre-de-joana-marcus/,0,24,-1,8,2025-05-09
https://librosresumidos.net/confabulario-de-juan-jose-arreola/,0,22,-1,7,2025-05-09
https://librosresumidos.net/modos-de-ver-de-john-berger/,0,22,-1,6,2025-05-09
https://librosresumidos.net/las-hazanas-de-un-joven-don-juan-de-guillaume-apollinaire/,0,16,-1,5,2025-05-09
https://librosresumidos.net/indigno-de-ser-humano-de-osamu-dazai/,0,16,-1,7,2025-05-09
https://librosresumidos.net/satanas-de-mario-mendoza/,0,15,-1,8,2025-05-09
https://librosresumidos.net/despues-de-diciembre-de-joana-marcus/,0,15,-1,8,2025-05-09
https://librosresumidos.net/espartaco-de-howard-fast/,0,15,-1,8,2025-05-09
https://librosresumidos.net/ay-cuanto-me-quiero-de-mauricio-paredes/,0,14,-1,7,2025-05-09
https://librosresumidos.net/primavera-con-una-esquina-rota-de-mario-benedetti/,0,13,-1,7,2025-05-09
https://librosresumidos.net/la-fuerza-de-sheccid-de-carlos-cuauhtemoc-sanchez/,0,13,-1,7,2025-05-09
https://librosresumidos.net/la-llamada-de-lo-salvaje-de-jack-london/,0,12,-1,6,2025-05-09
https://librosresumidos.net/fray-perico-en-la-guerra-de-juan-munoz-martin/,0,12,-1,5,2025-05-09
https://librosresumidos.net/el-jardin-secreto-de-frances-hodgson-burnett/,0,12,-1,7,2025-05-09
https://librosresumidos.net/la-puerta-del-destino-de-agatha-christie/,0,12,-1,8,2025-05-09
https://librosresumidos.net/el-polizon-del-ulises-de-ana-maria-matute/,0,11,-1,8,2025-05-09
https://librosresumidos.net/pedro-y-el-capitan-de-mario-benedetti/,0,11,-1,9,2025-05-09
https://librosresumidos.net/la-tumba-de-jose-agustin/,0,10,-1,8,2025-05-09
https://librosresumidos.net/las-cosas-que-perdimos-en-el-fuego-de-mariana-enriquez/,0,10,-1,7,2025-05-09
https://librosresumidos.net/la-gaya-ciencia-de-friedrich-nietzsche/,0,10,-1,9,2025-05-09
https://librosresumidos.net/travesuras-de-la-nina-mala-de-mario-vargas-llosa/,0,9,-1,9,2025-05-09
https://librosresumidos.net/artificios-de-jorge-luis-borges/,0,9,-1,6,2025-05-09
https://librosresumidos.net/el-murmullo-de-las-abejas-de-sofia-segovia/,0,8,-1,6,2025-05-09
https://librosresumidos.net/alexandra-y-las-siete-pruebas-de-roberto-santiagoangela-armero/,6,19,-1,5,2025-05-16
https://librosresumidos.net/noche-de-alacranes-de-alfredo-gomez-cerda/,4,31,-1,6,2025-05-16
https://librosresumidos.net/ninfa-rota-de-alfredo-gomez-cerda/,3,8,-1,5,2025-05-16
https://librosresumidos.net/los-amantes-de-teruel-de-juan-eugenio-hartzenbusch/,3,7,-1,4,2025-05-16
https://librosresumidos.net/la-reina-de-las-nieves-y-otros-cuentos-de-hans-christian-andersen/,3,7,-1,9,2025-05-16
https://librosresumidos.net/el-eternauta-de-hector-g-oesterheldfrancisco-solano-lopez/,2,228,-1,9,2025-05-16
https://librosresumidos.net/el-terror-de-sexto-b-de-yolanda-reyes/,2,74,-1,7,2025-05-16
https://librosresumidos.net/maribel-y-la-extrana-familia-de-miguel-mihura/,2,21,-1,7,2025-05-16
https://librosresumidos.net/nadie-me-vera-llorar-de-cristina-rivera-garza-2/,2,14,-1,6,2025-05-16
https://librosresumidos.net/bajo-la-fria-luz-de-octubre-de-eloy-m-cebrian/,2,12,-1,4,2025-05-16
https://librosresumidos.net/el-criticon-de-baltasar-gracian/,2,12,-1,8,2025-05-16
https://librosresumidos.net/erik-vogler-y-los-crimenes-del-rey-blanco-de-beatriz-oses/,2,10,-1,9,2025-05-16
https://librosresumidos.net/los-pasos-de-lopez-de-jorge-ibarguengoitia/,2,10,-1,7,2025-05-16
https://librosresumidos.net/el-vuelo-de-la-mariposa-de-david-olivas/,2,9,-1,5,2025-05-16
https://librosresumidos.net/pulgarcito-de-charles-perrault/,2,8,-1,4,2025-05-16
https://librosresumidos.net/el-murmullo-de-las-abejas-de-sofia-segovia/,2,7,-1,4,2025-05-16
https://librosresumidos.net/hermanito-de-ibrahima-balde/,2,7,-1,7,2025-05-16
https://librosresumidos.net/de-profesion-fantasma-de-hubert-monteilhet/,2,7,-1,5,2025-05-16
https://librosresumidos.net/un-hijo-de-alejandro-palomas/,2,5,-1,6,2025-05-16
https://librosresumidos.net/cisnes-salvajes-de-jung-chang/,2,5,-1,7,2025-05-16
https://librosresumidos.net/los-padecientes-de-gabriel-rolon/,2,5,-1,7,2025-05-16
https://librosresumidos.net/nostalgia-de-mircea-cartarescu/,2,5,-1,1,2025-05-16
https://librosresumidos.net/somos-polvo-de-estrellas-de-jose-maria-maza-sancho/,2,5,-1,3,2025-05-16
https://librosresumidos.net/un-piano-en-bahia-desolacion-de-libertad-demitropulos/,2,5,-1,5,2025-05-16
https://librosresumidos.net/mi-recuerdo-es-mas-fuerte-que-tu-olvido-de-paloma-sanchez-garnica/,2,4,-1,7,2025-05-16
https://librosresumidos.net/el-castigo-sin-venganza-de-felix-lope-de-vega/,2,3,-1,8,2025-05-16
https://librosresumidos.net/historia-de-un-pepe-de-millajose-vidaurre/,2,3,-1,4,2025-05-16
https://librosresumidos.net/los-trenes-se-van-al-purgatorio-de-hernan-rivera-letelier/,2,3,-1,4,2025-05-16
https://librosresumidos.net/el-arte-del-ingenio-epigramas-de-oscar-wilde/,2,3,-1,1,2025-05-16
https://librosresumidos.net/el-gatopardo-de-giuseppe-tomasi-di-lampedusa/,2,2,-1,6,2025-05-16
https://librosresumidos.net/la-llamada-de-carmen-laforet/,2,2,-1,6,2025-05-16
https://librosresumidos.net/historia-de-un-segundo-de-jordi-sierra-i-fabra/,2,2,-1,2,2025-05-16
https://librosresumidos.net/justicia-de-javier-diez-carmona/,2,2,-1,9,2025-05-16
https://librosresumidos.net/breve-historia-de-la-euforia-financiera-de-john-kenneth-galbraith/,2,2,-1,4,2025-05-16
https://librosresumidos.net/fervor-de-buenos-aires-de-jorge-luis-borges/,2,2,-1,7,2025-05-16
https://librosresumidos.net/el-ocaso-de-los-dioses-de-la-estepa-de-ismail-kadare/,2,2,-1,1,2025-05-16
https://librosresumidos.net/peluso-de-irina-korschunow/,1,67,-1,6,2025-05-16
https://librosresumidos.net/por-que-los-hombres-aman-a-las-cabronas-de-sherry-argov/,1,29,-1,9,2025-05-16
https://librosresumidos.net/la-asistenta-de-freida-mcfadden/,1,25,-1,6,2025-05-16
https://librosresumidos.net/la-fuerza-de-sheccid-de-carlos-cuauhtemoc-sanchez/,1,24,-1,7,2025-05-16
https://librosresumidos.net/la-cueva-del-tiempo-elige-tu-propia-aventura-no-1-de-edward-packard/,1,24,-1,3,2025-05-16
https://librosresumidos.net/el-descubrimiento-de-las-brujas-de-deborah-harkness/,1,20,-1,8,2025-05-16
https://librosresumidos.net/mort-cinder-de-alberto-brecciahector-g-oesterheld/,1,20,-1,8,2025-05-16
https://librosresumidos.net/ay-cuanto-me-quiero-de-mauricio-paredes/,1,19,-1,6,2025-05-16
https://librosresumidos.net/cosa-facil-de-paco-ignacio-taibo-ii/,1,16,-1,7,2025-05-16
https://librosresumidos.net/la-hija-unica-de-guadalupe-nettel/,1,12,-1,7,2025-05-16
https://librosresumidos.net/la-bella-durmiente-de-charles-perrault/,1,11,-1,9,2025-05-16
https://librosresumidos.net/cartas-desde-el-interior-de-john-marsden/,1,11,-1,6,2025-05-16
https://librosresumidos.net/el-senor-del-cero-de-maria-isabel-molina/,1,10,-1,7,2025-05-16
https://librosresumidos.net/estaciones-de-paso-de-almudena-grandes/,1,9,-1,3,2025-05-16
https://librosresumidos.net/mujeres-de-ojos-grandes-de-angeles-mastretta/,1,8,-1,8,2025-05-16
https://librosresumidos.net/miedo-de-care-santos/,1,8,-1,9,2025-05-16
https://librosresumidos.net/futuro-imperfecto-de-xulia-alonso-diaz/,1,8,-1,3,2025-05-16
https://librosresumidos.net/el-libro-de-la-vida-de-santa-teresa-de-jesus/,1,7,-1,5,2025-05-16
https://librosresumidos.net/ceguera-asesina-de-robin-cook/,1,7,-1,6,2025-05-16
https://librosresumidos.net/mafalda-1-de-joaquin-s-lavado-tejon/,1,7,-1,5,2025-05-16
https://librosresumidos.net/el-actor-y-la-diana-de-declan-donnellan/,1,7,-1,7,2025-05-16
https://librosresumidos.net/la-hermandad-de-la-uva-de-john-fante/,1,6,-1,4,2025-05-16
https://librosresumidos.net/la-golondrina-y-el-colibri-de-santa-montefiore/,1,6,-1,2,2025-05-16
https://librosresumidos.net/abuelita-opalina-de-maria-puncel/,1,5,-1,6,2025-05-16
https://librosresumidos.net/el-guardian-entre-el-centeno-de-j-d-salinger/,1,5,-1,2,2025-05-16
https://librosresumidos.net/la-chica-salvaje-de-delia-owens/,1,5,-1,6,2025-05-16
https://librosresumidos.net/olor-de-colonia-de-silvia-alcantara/,1,5,-1,3,2025-05-16
https://librosresumidos.net/corredores-de-sombra-de-agustin-fernandez-paz/,1,4,-1,6,2025-05-16
https://librosresumidos.net/viaje-al-pasado-de-stefan-zweig/,1,4,-1,8,2025-05-16
https://librosresumidos.net/historia-de-la-fealdad-de-umberto-eco/,1,4,-1,6,2025-05-16
https://librosresumidos.net/modelos-de-mujer-de-almudena-grandes/,1,4,-1,7,2025-05-16
https://librosresumidos.net/peligro-de-derrumbe-de-pedro-simon/,1,4,-1,5,2025-05-16
https://librosresumidos.net/el-legado-de-la-villa-de-las-telas-de-anne-jacobs/,1,4,-1,10,2025-05-16
https://librosresumidos.net/trabajos-de-amor-perdidos-de-william-shakespeare/,1,3,-1,9,2025-05-16
https://librosresumidos.net/la-fabulosa-historia-de-los-pelayos-de-gonzalo-garcia-pelayo/,1,3,-1,8,2025-05-16
https://librosresumidos.net/el-cuerpo-en-que-naci-de-guadalupe-nettel/,1,2,-1,4,2025-05-16
https://librosresumidos.net/novecento-la-leyenda-del-pianista-en-el-oceano-de-alessandro-baricco/,1,2,-1,10,2025-05-16
https://librosresumidos.net/el-evangelio-abreviado-de-leon-tolstoi/,1,2,-1,2,2025-05-16
https://librosresumidos.net/atentado-de-amelie-nothomb/,1,2,-1,8,2025-05-16
https://librosresumidos.net/musica-para-feos-de-lorenzo-silva/,1,2,-1,3,2025-05-16
https://librosresumidos.net/memorias-de-una-princesa-rusa-de-anonimo/,1,1,-1,10,2025-05-16
https://librosresumidos.net/cartucho-relatos-de-la-lucha-en-el-norte-de-mexico-de-nellie-campobello/,1,1,-1,1,2025-05-16
https://librosresumidos.net/amadis-de-gaula-i-de-garci-rodriguez-de-montalvo/,1,1,-1,10,2025-05-16
https://librosresumidos.net/la-aventura-de-miguel-littin-clandestino-en-chile-de-gabriel-garcia-marquez/,1,1,-1,4,2025-05-16
https://librosresumidos.net/en-que-creen-los-que-no-creen-de-umberto-ecocarlo-ma-martini/,1,1,-1,2,2025-05-16
https://librosresumidos.net/china-fast-forward-de-sergi-vicente/,1,1,-1,3,2025-05-16
https://librosresumidos.net/impresiones-y-paisajes-de-federico-garcia-lorca/,1,1,-1,8,2025-05-16
https://librosresumidos.net/hhhh-de-laurent-binet/,0,476,-1,7,2025-05-16
https://librosresumidos.net/antes-de-diciembre-de-joana-marcus/,0,59,-1,8,2025-05-16
https://librosresumidos.net/las-inseparables-de-simone-de-beauvoir/,0,51,-1,5,2025-05-16
https://librosresumidos.net/la-nausea-de-jean-paul-sartre/,0,29,-1,9,2025-05-16
https://librosresumidos.net/cosmos-de-carl-sagan/,0,28,-1,9,2025-05-16
https://librosresumidos.net/la-filosofia-en-el-tocador-de-marques-de-sade/,0,28,-1,10,2025-05-16
https://librosresumidos.net/papelucho-de-marcela-paz/,0,27,-1,7,2025-05-16
https://librosresumidos.net/steve-jobs-lecciones-de-liderazgo-de-walter-isaacson/,0,25,-1,10,2025-05-16
https://librosresumidos.net/el-dominio-mental-la-geopolitica-de-la-mente-de-pedro-banos/,0,25,-1,8,2025-05-16
https://librosresumidos.net/el-origen-de-la-familia-la-propiedad-privada-y-el-estado-de-friedrich-engels/,0,25,-1,9,2025-05-16
https://librosresumidos.net/mitologia-griega-de-francesc-l-cardona/,0,24,-1,10,2025-05-16
https://librosresumidos.net/breve-historia-de-la-quimica-de-isaac-asimov/,0,22,-1,8,2025-05-16
https://librosresumidos.net/la-lengua-de-las-mariposas-de-manuel-rivas/,0,21,-1,7,2025-05-16
https://librosresumidos.net/una-breve-historia-de-casi-todo-de-bill-bryson/,0,20,-1,8,2025-05-16
https://librosresumidos.net/relatos-de-alaska-de-jack-london-2/,0,20,-1,6,2025-05-16
https://librosresumidos.net/guzman-de-alfarache-de-mateo-aleman/,0,20,-1,9,2025-05-16
https://librosresumidos.net/rafaela-de-mariana-furiasse/,0,19,-1,6,2025-05-16
https://librosresumidos.net/la-caballeria-roja-de-isaak-babel/,7,25,-1,6,2025-05-23
https://librosresumidos.net/cuentos-de-la-selva-de-horacio-quiroga/,7,5,-1,27,2025-05-23
https://librosresumidos.net/abaddon-el-exterminador-de-ernesto-sabato/,6,11,-1,18,2025-05-23
https://librosresumidos.net/la-ultima-selva-de-espana-antropofagos-misioneros-y-guardias-civiles-de-gustau-nerin/,5,11,-1,4,2025-05-23
https://librosresumidos.net/ay-cuanto-me-quiero-de-mauricio-paredes/,4,27,-1,7,2025-05-23
https://librosresumidos.net/bajo-las-lilas-de-louisa-may-alcott/,4,20,-1,4,2025-05-23
https://librosresumidos.net/el-terror-de-sexto-b-de-yolanda-reyes/,3,170,-1,7,2025-05-23
https://librosresumidos.net/por-que-los-hombres-aman-a-las-cabronas-de-sherry-argov/,3,74,-1,7,2025-05-23
https://librosresumidos.net/el-impostor-de-javier-cercas/,3,11,-1,7,2025-05-23
https://librosresumidos.net/la-biblioteca-de-los-libros-vacios-de-jordi-sierra-i-fabra/,3,6,-1,4,2025-05-23
https://librosresumidos.net/el-bosque-encantado-de-enid-blyton/,3,3,-1,3,2025-05-23
https://librosresumidos.net/lautaro-joven-libertador-de-arauco-de-fernando-alegria/,3,3,-1,2,2025-05-23
https://librosresumidos.net/la-tierra-baldia-y-prufrock-y-otras-observaciones-de-t-s-eliot/,3,3,-1,8,2025-05-23
https://librosresumidos.net/el-secreto-del-orfebre-de-elia-barcelo/,2,32,-1,5,2025-05-23
https://librosresumidos.net/la-sociedad-del-cansancio-de-byung-chul-han/,2,22,-1,9,2025-05-23
https://librosresumidos.net/la-dama-duende-de-pedro-calderon-de-la-barca/,2,14,-1,11,2025-05-23
https://librosresumidos.net/el-silencio-del-asesino-de-concha-lopez-narvaez/,2,11,-1,5,2025-05-23
https://librosresumidos.net/indigno-de-ser-humano-de-osamu-dazai/,2,11,-1,9,2025-05-23
https://librosresumidos.net/los-futbolisimos-7-el-misterio-del-penalti-invisible-de-roberto-santiago/,2,10,-1,4,2025-05-23
https://librosresumidos.net/el-murmullo-de-las-abejas-de-sofia-segovia/,2,9,-1,6,2025-05-23
https://librosresumidos.net/historia-de-un-pepe-de-millajose-vidaurre/,2,9,-1,7,2025-05-23
https://librosresumidos.net/historia-verdadera-de-la-conquista-de-la-nueva-espana-de-bernal-diaz-del-castillo/,2,9,-1,8,2025-05-23
https://librosresumidos.net/el-chico-a-quien-criaron-como-un-perro-y-otras-historias-del-cuaderno-de-un-psiquiatra-infantil-de-bruce-perrymaia-szalavitz/,2,6,-1,6,2025-05-23
https://librosresumidos.net/los-dioses-mas-locos-destripando-la-historia-de-rodrigo-septienalvaro-pascual/,2,5,-1,1,2025-05-23
https://librosresumidos.net/fanny-hill-memorias-de-una-cortesana-de-john-cleland/,2,4,-1,16,2025-05-23
https://librosresumidos.net/la-vida-secreta-de-las-abejas-de-sue-monk-kidd/,2,4,-1,12,2025-05-23
https://librosresumidos.net/el-quinto-dragon-de-paulina-aguilar-gutierrez/,2,4,-1,6,2025-05-23
https://librosresumidos.net/mal-de-amores-de-angeles-mastretta/,2,3,-1,3,2025-05-23
https://librosresumidos.net/peribanez-y-el-comendador-de-ocana-de-felix-lope-de-vega/,2,3,-1,7,2025-05-23
https://librosresumidos.net/los-38-asesinatos-y-medio-del-castillo-de-hull-novisimas-aventuras-de-sherlock-holmes-de-enrique-jardiel-poncela/,2,3,-1,10,2025-05-23
https://librosresumidos.net/la-ultima-oportunidad-de-carlos-cuauhtemoc-sanchez/,2,2,-1,8,2025-05-23
https://librosresumidos.net/el-heredero-de-rafael-tarradas-bulto/,2,2,-1,10,2025-05-23
https://librosresumidos.net/la-maestria-del-amor-una-guia-practica-para-el-arte-de-las-relaciones-de-miguel-ruiz/,1,29,-1,7,2025-05-23
https://librosresumidos.net/mentira-de-care-santos/,1,27,-1,9,2025-05-23
https://librosresumidos.net/la-lengua-de-las-mariposas-de-manuel-rivas/,1,17,-1,9,2025-05-23
https://librosresumidos.net/cucho-de-jose-luis-olaizola/,1,17,-1,5,2025-05-23
https://librosresumidos.net/la-tia-julia-y-el-escribidor-de-mario-vargas-llosa/,1,16,-1,8,2025-05-23
https://librosresumidos.net/el-jardin-secreto-de-frances-hodgson-burnett/,1,15,-1,6,2025-05-23
